cliente_id,idade,renda_mensal,score_credito,valor,prazo,taxa,tempo_relacionamento,qtd_produtos_ativos,qtd_atrasos_12m,genero,estado_civil,escolaridade,regiao,uf,porte_municipio,tipo_produto,canal_aquisicao
103783,52,11461,349,40127,48,0.083,14,1,0,M,Solteiro,Médio,Sudeste,MG,Médio,Financiamento Veículo,Digital
103784,22,15745,891,84782,12,0.2392,10,1,0,F,Solteiro,Superior,Sudeste,SP,Médio,Cartão de Crédito,Agência
103785,37,29992,500,90496,24,0.0838,13,1,1,F,Divorciado,Pós-graduação,Nordeste,PE,Grande,Cartão de Crédito,Digital
103786,44,16917,686,18628,24,0.2316,8,3,0,F,Viúvo,Superior,Sudeste,SP,Médio,Cartão de Crédito,Digital
103787,44,21283,609,145596,24,0.1122,12,3,0,F,Solteiro,Fundamental,Sudeste,RJ,Médio,Financiamento Veículo,Agência
103788,41,10003,667,89605,24,0.1819,7,2,0,F,Casado,Superior,Nordeste,BA,Grande,Empréstimo Consignado,Parceiro
103789,21,20377,315,130594,48,0.1343,4,1,2,F,Divorciado,Médio,Sudeste,ES,Pequeno,Financiamento Veículo,Digital
103790,63,1503,828,76109,48,0.1456,4,2,0,F,Casado,Médio,Sudeste,MG,Pequeno,Empréstimo Consignado,Digital
103791,65,27962,388,78494,24,0.1228,4,2,0,F,Divorciado,Médio,Sudeste,ES,Médio,Cartão de Crédito,Digital
103792,69,9821,683,126306,48,0.1542,12,1,0,M,Divorciado,Superior,Sudeste,RJ,Grande,Empréstimo Consignado,Digital
103793,21,12831,574,1638,36,0.0828,9,3,0,F,Viúvo,Superior,Sudeste,SP,Médio,Empréstimo Consignado,Digital
103794,59,14179,754,114163,12,0.1651,14,3,0,F,Casado,Superior,Norte,AM,Pequeno,Empréstimo Consignado,Digital
103795,58,22010,892,35766,24,0.0551,10,3,0,F,Solteiro,Superior,Centro-Oeste,DF,Médio,Empréstimo Consignado,Digital
103796,62,9830,654,119801,36,0.0674,14,2,1,M,Casado,Fundamental,Nordeste,MA,Médio,Crédito Pessoal,Parceiro
103797,34,20758,617,1869,60,0.2399,6,2,0,M,Viúvo,Médio,Nordeste,BA,Pequeno,Crédito Pessoal,Digital
103798,30,29745,795,132775,36,0.1191,4,2,0,M,Divorciado,Pós-graduação,Sudeste,RJ,Médio,Crédito Pessoal,Digital
103799,65,22399,325,57743,60,0.0674,8,4,0,F,Solteiro,Fundamental,Sudeste,ES,Grande,Cartão de Crédito,Agência
103800,28,17945,854,70638,60,0.2045,7,4,0,M,Solteiro,Fundamental,Centro-Oeste,DF,Pequeno,Cartão de Crédito,Agência
103801,44,8164,398,70872,12,0.1328,9,3,0,F,Divorciado,Superior,Sul,SC,Grande,Crédito Pessoal,Digital
103802,27,8781,864,98356,48,0.0531,10,2,0,M,Casado,Médio,Sudeste,RJ,Pequeno,Financiamento Veículo,Agência
103803,41,21069,439,61009,12,0.1811,11,4,1,M,Solteiro,Pós-graduação,Nordeste,PE,Grande,Empréstimo Consignado,Digital
103804,47,8478,412,143732,48,0.0558,1,3,0,M,Viúvo,Fundamental,Norte,TO,Médio,Cartão de Crédito,Digital
103805,33,1908,652,99544,12,0.1498,10,4,1,F,Divorciado,Médio,Sudeste,RJ,Grande,Crédito Pessoal,Agência
103806,66,13098,833,90788,12,0.2051,10,4,1,M,Viúvo,Pós-graduação,Centro-Oeste,MS,Grande,Empréstimo Consignado,Agência
103807,35,22039,529,96318,48,0.2006,5,2,0,M,Casado,Fundamental,Sudeste,RJ,Médio,Cartão de Crédito,Digital
103808,58,27432,818,65408,24,0.0518,8,2,0,M,Solteiro,Fundamental,Sudeste,SP,Pequeno,Crédito Pessoal,Agência
103809,40,9976,694,19569,36,0.0996,2,4,3,F,Viúvo,Fundamental,Nordeste,CE,Médio,Crédito Pessoal,Digital
103810,25,7143,643,70639,12,0.0969,3,4,0,F,Casado,Superior,Sul,SC,Médio,Cartão de Crédito,Digital
103811,38,9065,714,58928,12,0.1,11,1,0,F,Solteiro,Superior,Norte,RO,Pequeno,Financiamento Veículo,Agência
103812,20,3412,414,134879,24,0.1858,6,1,4,M,Divorciado,Médio,Sul,RS,Pequeno,Empréstimo Consignado,Digital
103813,57,4562,525,66182,12,0.2478,4,4,3,M,Casado,Médio,Nordeste,CE,Médio,Crédito Pessoal,Digital
103814,57,9039,344,6669,60,0.1551,13,1,0,M,Viúvo,Superior,Sudeste,RJ,Médio,Financiamento Veículo,Digital
103815,63,6875,804,83029,36,0.087,10,3,0,M,Casado,Fundamental,Nordeste,CE,Médio,Financiamento Veículo,Digital
103816,38,15560,600,57752,60,0.1366,12,4,0,M,Divorciado,Fundamental,Sudeste,ES,Grande,Cartão de Crédito,Digital
103817,38,27694,757,48176,48,0.1686,2,4,0,F,Divorciado,Pós-graduação,Norte,RO,Pequeno,Empréstimo Consignado,Digital
103818,29,28582,852,80189,60,0.1507,1,4,2,F,Viúvo,Fundamental,Sudeste,SP,Grande,Empréstimo Consignado,Agência
103819,64,27837,843,141320,48,0.1087,13,4,0,M,Solteiro,Fundamental,Sudeste,SP,Grande,Crédito Pessoal,Digital
103820,44,15076,498,104316,60,0.1303,11,4,2,M,Viúvo,Superior,Sudeste,RJ,Médio,Crédito Pessoal,Digital
103821,66,6739,535,87570,12,0.08,7,4,0,M,Divorciado,Superior,Sul,PR,Pequeno,Crédito Pessoal,Digital
103822,60,24440,461,61829,36,0.2061,4,3,2,M,Divorciado,Superior,Nordeste,PE,Pequeno,Financiamento Veículo,Digital
103823,38,24474,489,122382,60,0.2301,3,1,0,M,Casado,Superior,Nordeste,MA,Médio,Crédito Pessoal,Digital
103824,66,5549,683,129604,36,0.0567,5,4,2,F,Viúvo,Médio,Norte,RO,Médio,Crédito Pessoal,Digital
103825,27,1588,611,68793,60,0.1552,5,3,2,F,Viúvo,Superior,Norte,PA,Grande,Cartão de Crédito,Digital
103826,40,7921,814,46944,12,0.1527,2,3,0,F,Divorciado,Fundamental,Nordeste,MA,Médio,Cartão de Crédito,Digital
103827,23,15056,324,94319,48,0.1493,12,2,4,F,Viúvo,Superior,Sudeste,MG,Médio,Empréstimo Consignado,Digital
103828,23,17914,555,148142,60,0.128,7,4,0,M,Divorciado,Fundamental,Sudeste,RJ,Médio,Cartão de Crédito,Agência
103829,68,21565,315,129101,12,0.1106,12,3,0,F,Solteiro,Pós-graduação,Centro-Oeste,GO,Médio,Crédito Pessoal,Agência
103830,59,27274,462,66551,48,0.1683,13,2,0,M,Divorciado,Médio,Nordeste,BA,Grande,Financiamento Veículo,Digital
103831,30,9330,455,43584,60,0.2101,10,3,1,F,Divorciado,Fundamental,Norte,AM,Médio,Crédito Pessoal,Agência
103832,49,16662,463,80737,48,0.2348,9,3,1,F,Solteiro,Pós-graduação,Sudeste,ES,Grande,Cartão de Crédito,Agência
103833,60,10698,420,124654,48,0.233,10,1,0,F,Divorciado,Médio,Centro-Oeste,MS,Pequeno,Financiamento Veículo,Agência
103834,65,24347,697,113338,60,0.1075,7,4,1,M,Divorciado,Fundamental,Sudeste,ES,Grande,Financiamento Veículo,Parceiro
103835,27,26136,586,73663,24,0.2167,8,3,0,F,Solteiro,Médio,Centro-Oeste,DF,Médio,Crédito Pessoal,Agência
103836,58,24704,597,86577,48,0.1827,8,3,0,F,Casado,Pós-graduação,Sudeste,SP,Grande,Financiamento Veículo,Digital
103837,66,28931,667,149727,24,0.0691,14,4,1,Outro,Divorciado,Pós-graduação,Nordeste,MA,Grande,Cartão de Crédito,Parceiro
103838,31,21882,667,65825,36,0.199,13,1,0,F,Viúvo,Superior,Sudeste,SP,Grande,Empréstimo Consignado,Digital
103839,52,27315,766,102838,60,0.2311,3,2,0,F,Divorciado,Médio,Norte,TO,Grande,Cartão de Crédito,Digital
103840,49,13411,325,20216,24,0.1236,5,2,0,F,Viúvo,Superior,Sudeste,ES,Pequeno,Crédito Pessoal,Digital
103841,34,16481,750,72310,60,0.1419,12,2,1,Outro,Solteiro,Superior,Sul,PR,Médio,Crédito Pessoal,Digital
103842,53,12951,857,23472,24,0.0524,14,4,1,F,Solteiro,Médio,Sudeste,RJ,Grande,Financiamento Veículo,Parceiro
103843,43,15650,443,88338,36,0.0975,10,1,0,F,Casado,Pós-graduação,Sudeste,SP,Médio,Empréstimo Consignado,Digital
103844,48,6480,702,65110,12,0.2255,7,2,0,M,Solteiro,Fundamental,Centro-Oeste,MT,Grande,Financiamento Veículo,Agência
103845,32,13697,374,42806,24,0.0904,14,4,4,M,Divorciado,Pós-graduação,Sudeste,ES,Pequeno,Cartão de Crédito,Digital
103846,43,19005,462,141628,60,0.0771,13,3,0,F,Divorciado,Médio,Sudeste,RJ,Médio,Crédito Pessoal,Digital
103847,31,23965,792,96344,12,0.1136,8,1,3,F,Viúvo,Médio,Norte,PA,Médio,Empréstimo Consignado,Agência
103848,49,16000,853,86466,60,0.0747,4,3,1,F,Divorciado,Superior,Sudeste,SP,Pequeno,Financiamento Veículo,Digital
103849,37,10248,409,53543,24,0.2245,7,1,0,F,Casado,Pós-graduação,Centro-Oeste,MT,Grande,Financiamento Veículo,Digital
103850,21,11138,844,105806,48,0.0623,1,4,3,F,Divorciado,Fundamental,Sul,RS,Pequeno,Cartão de Crédito,Agência
103851,52,29134,735,61849,24,0.1066,4,1,0,M,Solteiro,Médio,Sudeste,RJ,Pequeno,Empréstimo Consignado,Digital
103852,24,21624,375,3266,36,0.0929,2,4,3,M,Viúvo,Pós-graduação,Nordeste,MA,Médio,Crédito Pessoal,Agência
103853,35,27619,643,38266,24,0.1287,5,1,0,M,Casado,Médio,Centro-Oeste,DF,Médio,Financiamento Veículo,Agência
103854,59,9869,860,18321,60,0.0906,9,3,0,F,Viúvo,Médio,Sul,SC,Pequeno,Financiamento Veículo,Digital
103855,52,3371,806,106228,24,0.0525,5,4,1,M,Divorciado,Superior,Sul,SC,Grande,Crédito Pessoal,Digital
103856,38,10866,628,17317,36,0.1818,5,2,2,M,Solteiro,Superior,Sudeste,MG,Grande,Financiamento Veículo,Digital
103857,32,21827,680,110901,24,0.1698,9,4,1,M,Casado,Pós-graduação,Sul,PR,Grande,Crédito Pessoal,Agência
103858,62,25052,358,110583,60,0.1972,10,1,0,M,Divorciado,Pós-graduação,Nordeste,BA,Médio,Empréstimo Consignado,Agência
103859,54,23077,605,74436,60,0.1524,3,1,1,F,Solteiro,Pós-graduação,Sul,RS,Grande,Empréstimo Consignado,Digital
103860,60,21518,820,42610,48,0.1369,3,1,0,M,Divorciado,Fundamental,Sul,PR,Médio,Empréstimo Consignado,Agência
103861,68,23308,831,17761,60,0.1731,14,2,0,M,Casado,Superior,Sul,RS,Médio,Financiamento Veículo,Agência
103862,56,20460,332,100949,12,0.2384,12,1,1,F,Casado,Pós-graduação,Sudeste,SP,Grande,Crédito Pessoal,Digital
103863,37,13562,679,125264,60,0.1402,6,1,0,F,Viúvo,Fundamental,Sul,SC,Grande,Financiamento Veículo,Digital
103864,45,8375,558,111275,24,0.1823,11,3,4,F,Viúvo,Pós-graduação,Sudeste,SP,Grande,Empréstimo Consignado,Digital
103865,55,2145,884,19137,24,0.0731,12,4,0,M,Casado,Médio,Sudeste,RJ,Médio,Cartão de Crédito,Digital
103866,56,28006,803,71063,48,0.2378,7,3,0,M,Casado,Médio,Nordeste,BA,Grande,Financiamento Veículo,Digital
103867,49,13858,737,131656,12,0.1636,1,3,0,F,Solteiro,Pós-graduação,Norte,RO,Grande,Crédito Pessoal,Agência
103868,29,17241,524,106252,24,0.0735,3,4,0,Outro,Viúvo,Médio,Sudeste,ES,Médio,Cartão de Crédito,Digital
103869,57,12747,864,49685,60,0.0636,9,2,0,M,Divorciado,Fundamental,Sudeste,ES,Grande,Empréstimo Consignado,Digital
103870,41,13500,480,7548,24,0.2134,13,1,0,M,Viúvo,Pós-graduação,Nordeste,MA,Grande,Cartão de Crédito,Agência
103871,56,15317,317,80731,36,0.1499,7,2,1,M,Casado,Pós-graduação,Nordeste,MA,Pequeno,Cartão de Crédito,Agência
103872,36,3042,360,146490,24,0.1573,4,2,0,Outro,Solteiro,Pós-graduação,Sudeste,ES,Médio,Cartão de Crédito,Digital
103873,41,3786,798,44175,36,0.0862,11,2,0,F,Divorciado,Médio,Sudeste,RJ,Médio,Financiamento Veículo,Agência
103874,58,19831,808,134669,24,0.1231,4,4,1,Outro,Divorciado,Superior,Sudeste,ES,Grande,Financiamento Veículo,Digital
103875,52,28595,694,140785,60,0.1084,8,4,0,M,Solteiro,Fundamental,Sudeste,SP,Grande,Cartão de Crédito,Digital
103876,25,7401,329,124933,36,0.1657,1,1,0,M,Viúvo,Superior,Nordeste,BA,Médio,Empréstimo Consignado,Digital
103877,68,8887,403,73611,24,0.1693,9,1,0,M,Solteiro,Pós-graduação,Nordeste,MA,Grande,Empréstimo Consignado,Agência
103878,65,5591,796,31453,60,0.2315,12,3,0,F,Casado,Superior,Sudeste,SP,Médio,Crédito Pessoal,Agência
103879,23,8443,364,78943,36,0.1555,11,2,1,F,Viúvo,Médio,Sul,SC,Médio,Crédito Pessoal,Parceiro
103880,48,13250,366,19635,36,0.1705,2,3,1,M,Divorciado,Superior,Sul,SC,Pequeno,Financiamento Veículo,Digital
103881,46,9258,307,112622,24,0.0957,13,1,0,F,Solteiro,Superior,Nordeste,PE,Pequeno,Crédito Pessoal,Digital
103882,63,13300,763,38944,60,0.2098,7,1,0,M,Divorciado,Fundamental,Sudeste,ES,Grande,Crédito Pessoal,Digital
103883,45,10840,464,138390,12,0.0941,7,4,1,M,Solteiro,Superior,Centro-Oeste,GO,Pequeno,Empréstimo Consignado,Parceiro
103884,29,27544,449,102324,60,0.2092,3,2,0,F,Viúvo,Médio,Nordeste,PE,Médio,Financiamento Veículo,Parceiro
103885,23,9918,341,127526,48,0.2113,1,2,0,M,Divorciado,Pós-graduação,Sul,SC,Médio,Crédito Pessoal,Digital
103886,53,5200,411,69894,24,0.2399,7,4,1,M,Viúvo,Fundamental,Sudeste,SP,Grande,Crédito Pessoal,Digital
103887,47,15804,809,114640,36,0.1348,2,2,0,M,Divorciado,Pós-graduação,Norte,PA,Grande,Financiamento Veículo,Agência
103888,47,2765,405,103351,36,0.07,2,3,0,M,Viúvo,Pós-graduação,Nordeste,CE,Grande,Cartão de Crédito,Agência
103889,63,18649,824,54509,60,0.1383,6,3,0,M,Divorciado,Fundamental,Sul,SC,Médio,Crédito Pessoal,Digital
103890,63,22265,497,37022,12,0.1109,11,1,0,M,Viúvo,Pós-graduação,Centro-Oeste,MS,Pequeno,Empréstimo Consignado,Agência
103891,27,10501,476,31301,24,0.123,6,3,0,M,Solteiro,Pós-graduação,Nordeste,MA,Médio,Financiamento Veículo,Parceiro
103892,62,7252,358,33466,48,0.1166,1,4,1,F,Casado,Fundamental,Sudeste,MG,Pequeno,Crédito Pessoal,Digital
103893,22,22498,323,9141,48,0.1871,2,4,1,M,Solteiro,Médio,Sudeste,RJ,Grande,Cartão de Crédito,Digital
103894,44,21282,559,42277,36,0.0667,3,3,0,F,Solteiro,Superior,Nordeste,BA,Médio,Empréstimo Consignado,Digital
103895,58,26048,302,50421,24,0.1726,6,3,1,F,Solteiro,Fundamental,Sudeste,MG,Médio,Empréstimo Consignado,Digital
103896,34,2866,510,1860,60,0.2403,3,2,0,Outro,Solteiro,Fundamental,Sul,PR,Médio,Crédito Pessoal,Agência
103897,51,10204,670,6532,48,0.2022,2,3,0,M,Viúvo,Médio,Nordeste,BA,Médio,Empréstimo Consignado,Agência
103898,37,3551,872,51507,24,0.0711,12,2,0,M,Solteiro,Fundamental,Nordeste,BA,Grande,Financiamento Veículo,Digital
103899,20,10369,448,88250,36,0.2202,8,2,1,F,Casado,Pós-graduação,Sudeste,RJ,Grande,Empréstimo Consignado,Agência
103900,20,22490,784,47077,48,0.1853,1,1,2,F,Solteiro,Fundamental,Sudeste,MG,Médio,Empréstimo Consignado,Parceiro
103901,51,16300,658,48509,60,0.1097,3,4,0,M,Viúvo,Médio,Centro-Oeste,GO,Pequeno,Crédito Pessoal,Agência
103902,29,23352,654,18781,48,0.1952,8,3,1,M,Viúvo,Superior,Nordeste,MA,Grande,Financiamento Veículo,Digital
103903,31,15657,660,69113,36,0.0913,5,3,0,F,Solteiro,Médio,Centro-Oeste,MT,Pequeno,Cartão de Crédito,Digital
103904,46,20883,380,122480,24,0.2373,11,1,1,M,Viúvo,Pós-graduação,Nordeste,MA,Pequeno,Cartão de Crédito,Digital
103905,57,14941,879,84027,12,0.2182,11,1,0,F,Casado,Médio,Sudeste,SP,Grande,Financiamento Veículo,Digital
103906,65,5451,497,90208,36,0.111,14,3,0,M,Solteiro,Fundamental,Sudeste,RJ,Pequeno,Cartão de Crédito,Digital
103907,29,13706,672,129230,12,0.0723,4,1,1,F,Viúvo,Fundamental,Sudeste,RJ,Médio,Empréstimo Consignado,Agência
103908,60,12257,867,147190,48,0.086,10,3,0,M,Solteiro,Pós-graduação,Norte,AM,Pequeno,Crédito Pessoal,Agência
103909,66,29097,730,140901,12,0.2132,6,3,0,M,Solteiro,Superior,Nordeste,BA,Pequeno,Empréstimo Consignado,Digital
103910,20,22292,602,46108,48,0.0832,6,4,2,M,Divorciado,Superior,Sudeste,RJ,Grande,Cartão de Crédito,Digital
103911,49,13595,638,148378,60,0.1804,8,4,0,M,Solteiro,Pós-graduação,Sul,RS,Grande,Crédito Pessoal,Agência
103912,28,10407,585,22093,12,0.1044,12,1,2,F,Casado,Médio,Nordeste,CE,Grande,Financiamento Veículo,Digital
103913,37,8603,843,127345,48,0.2348,14,3,0,M,Divorciado,Médio,Sudeste,ES,Médio,Cartão de Crédito,Agência
103914,42,17530,718,1152,36,0.1847,5,1,2,F,Casado,Superior,Sudeste,MG,Pequeno,Cartão de Crédito,Parceiro
103915,23,17702,581,57718,60,0.1809,2,1,0,F,Viúvo,Pós-graduação,Sudeste,RJ,Médio,Empréstimo Consignado,Digital
103916,64,22879,329,62476,12,0.0872,2,3,0,M,Viúvo,Pós-graduação,Sudeste,ES,Médio,Cartão de Crédito,Agência
103917,20,15489,818,133032,48,0.1391,4,3,0,F,Viúvo,Superior,Sudeste,RJ,Médio,Empréstimo Consignado,Digital
103918,58,18867,552,83116,60,0.2157,11,4,1,F,Viúvo,Pós-graduação,Sudeste,RJ,Pequeno,Empréstimo Consignado,Digital
103919,53,19615,631,92315,12,0.2395,13,4,2,M,Viúvo,Pós-graduação,Nordeste,BA,Grande,Empréstimo Consignado,Digital
103920,50,9862,634,129966,24,0.0937,13,4,2,M,Divorciado,Médio,Sudeste,RJ,Pequeno,Cartão de Crédito,Parceiro
103921,63,6022,361,96241,12,0.054,3,2,4,F,Casado,Pós-graduação,Sudeste,MG,Grande,Cartão de Crédito,Digital
103922,44,1850,612,101186,48,0.0678,7,2,0,M,Solteiro,Fundamental,Centro-Oeste,GO,Médio,Cartão de Crédito,Digital
103923,42,13710,351,24148,12,0.0664,11,3,0,M,Divorciado,Fundamental,Norte,TO,Grande,Financiamento Veículo,Digital
103924,36,25170,597,139705,36,0.1552,7,4,0,F,Solteiro,Pós-graduação,Centro-Oeste,DF,Médio,Cartão de Crédito,Agência
103925,40,3116,440,92292,36,0.1952,14,3,0,M,Solteiro,Fundamental,Sudeste,RJ,Grande,Cartão de Crédito,Digital
103926,48,17937,357,115882,24,0.197,7,4,2,F,Casado,Médio,Centro-Oeste,GO,Pequeno,Empréstimo Consignado,Agência
103927,32,6592,672,109220,60,0.091,8,4,0,F,Divorciado,Superior,Sudeste,SP,Pequeno,Cartão de Crédito,Digital
103928,30,6548,597,129316,60,0.1535,12,2,1,F,Viúvo,Fundamental,Nordeste,MA,Grande,Empréstimo Consignado,Digital
103929,45,4456,545,60491,24,0.1863,13,2,0,F,Divorciado,Médio,Sudeste,RJ,Grande,Financiamento Veículo,Digital
103930,20,12304,455,54563,60,0.2457,10,4,0,F,Viúvo,Fundamental,Nordeste,MA,Médio,Financiamento Veículo,Agência
103931,20,20702,665,48574,60,0.2471,14,3,0,M,Casado,Fundamental,Nordeste,BA,Grande,Cartão de Crédito,Digital
103932,65,18124,364,72351,12,0.1791,11,1,2,F,Casado,Médio,Sudeste,ES,Médio,Financiamento Veículo,Digital
103933,21,18484,699,37543,12,0.061,11,4,0,F,Viúvo,Médio,Sudeste,SP,Grande,Crédito Pessoal,Agência
103934,35,9471,360,80216,48,0.0867,10,4,0,M,Solteiro,Pós-graduação,Sudeste,ES,Médio,Cartão de Crédito,Digital
103935,63,9698,315,54907,48,0.0601,12,1,1,M,Divorciado,Superior,Sul,RS,Pequeno,Empréstimo Consignado,Digital
103936,20,6583,351,93222,36,0.2152,6,2,0,M,Divorciado,Pós-graduação,Sudeste,MG,Médio,Empréstimo Consignado,Digital
103937,36,21017,723,96479,24,0.1862,11,3,1,F,Viúvo,Pós-graduação,Nordeste,PE,Médio,Cartão de Crédito,Digital
103938,22,2041,771,40751,48,0.1949,1,1,0,F,Casado,Pós-graduação,Sudeste,RJ,Pequeno,Empréstimo Consignado,Digital
103939,23,22020,643,5747,48,0.1521,4,2,1,F,Divorciado,Fundamental,Sul,PR,Médio,Financiamento Veículo,Digital
103940,20,2915,502,141396,48,0.1469,4,2,0,F,Viúvo,Fundamental,Sul,RS,Grande,Financiamento Veículo,Agência
103941,50,9763,500,121081,60,0.2265,7,4,2,F,Viúvo,Superior,Sudeste,ES,Médio,Financiamento Veículo,Agência
103942,27,3996,881,119387,24,0.1014,5,4,0,M,Casado,Fundamental,Sudeste,ES,Grande,Empréstimo Consignado,Digital
103943,54,26726,452,98934,60,0.1177,9,4,0,F,Viúvo,Fundamental,Sudeste,MG,Médio,Empréstimo Consignado,Digital
103944,49,26064,654,128258,36,0.1723,9,3,0,M,Divorciado,Pós-graduação,Sudeste,MG,Grande,Crédito Pessoal,Agência
103945,26,4048,749,100755,48,0.1941,11,1,0,M,Casado,Pós-graduação,Norte,PA,Pequeno,Cartão de Crédito,Digital
103946,67,5084,536,26937,36,0.1544,7,2,1,F,Solteiro,Pós-graduação,Centro-Oeste,MT,Pequeno,Empréstimo Consignado,Digital
103947,64,26711,899,80976,48,0.0886,4,1,2,F,Casado,Fundamental,Sul,RS,Grande,Cartão de Crédito,Digital
103948,26,13089,826,107175,24,0.1861,13,3,0,M,Solteiro,Pós-graduação,Sul,RS,Médio,Crédito Pessoal,Parceiro
103949,68,18716,439,47467,24,0.1724,1,3,0,M,Solteiro,Pós-graduação,Sudeste,RJ,Médio,Financiamento Veículo,Agência
103950,43,22639,343,42396,36,0.2422,10,2,0,M,Viúvo,Superior,Sudeste,MG,Pequeno,Crédito Pessoal,Digital
103951,37,21467,746,9287,48,0.0807,8,4,3,F,Solteiro,Superior,Sudeste,ES,Pequeno,Crédito Pessoal,Agência
103952,26,18027,619,28793,36,0.1122,14,4,0,M,Casado,Pós-graduação,Sul,SC,Médio,Financiamento Veículo,Agência
103953,59,5033,698,77212,60,0.0705,7,3,2,M,Viúvo,Médio,Nordeste,CE,Médio,Financiamento Veículo,Digital
103954,62,18869,439,75372,36,0.0733,2,3,0,F,Solteiro,Médio,Nordeste,BA,Médio,Financiamento Veículo,Digital
103955,34,27755,365,30270,36,0.0956,4,3,4,M,Divorciado,Médio,Sudeste,SP,Grande,Cartão de Crédito,Agência
103956,61,11508,619,23677,24,0.1609,3,4,3,F,Divorciado,Pós-graduação,Norte,TO,Grande,Cartão de Crédito,Agência
103957,36,18087,851,95266,24,0.1043,9,1,0,M,Solteiro,Pós-graduação,Nordeste,BA,Pequeno,Crédito Pessoal,Agência
103958,22,2178,639,45034,36,0.2446,1,2,4,F,Casado,Médio,Sul,SC,Médio,Cartão de Crédito,Agência
103959,37,10187,387,80063,12,0.0699,10,2,0,F,Viúvo,Pós-graduação,Sudeste,RJ,Pequeno,Financiamento Veículo,Digital
103960,46,19436,720,101139,12,0.2225,12,4,1,F,Casado,Médio,Sudeste,MG,Médio,Crédito Pessoal,Digital
103961,25,22332,594,68873,60,0.1787,7,3,0,F,Viúvo,Superior,Centro-Oeste,MS,Médio,Empréstimo Consignado,Digital
103962,44,15419,419,134683,60,0.224,3,3,1,M,Solteiro,Pós-graduação,Sudeste,ES,Médio,Crédito Pessoal,Digital
103963,48,23229,562,15174,36,0.1389,11,3,0,F,Viúvo,Médio,Sudeste,RJ,Pequeno,Crédito Pessoal,Digital
103964,57,17561,305,5231,60,0.1148,5,3,0,F,Casado,Médio,Sudeste,MG,Pequeno,Crédito Pessoal,Digital
103965,69,4775,732,101876,60,0.0828,6,2,0,M,Viúvo,Médio,Nordeste,CE,Médio,Financiamento Veículo,Agência
103966,38,20417,373,40515,36,0.1707,6,2,0,F,Casado,Pós-graduação,Sudeste,SP,Médio,Cartão de Crédito,Agência
103967,59,12351,650,136063,24,0.2326,11,3,1,M,Viúvo,Pós-graduação,Sudeste,MG,Médio,Cartão de Crédito,Digital
103968,39,9216,855,45991,12,0.0874,13,1,0,M,Solteiro,Pós-graduação,Nordeste,MA,Pequeno,Financiamento Veículo,Agência
103969,30,22563,444,28513,60,0.084,8,3,0,F,Divorciado,Pós-graduação,Norte,PA,Médio,Financiamento Veículo,Digital
103970,38,12608,805,24064,36,0.1434,4,3,0,M,Casado,Pós-graduação,Sudeste,ES,Médio,Financiamento Veículo,Agência
103971,27,15241,319,56712,24,0.1493,9,4,1,F,Viúvo,Superior,Sudeste,ES,Grande,Financiamento Veículo,Agência
103972,23,19738,844,59874,60,0.0887,5,2,0,F,Solteiro,Médio,Centro-Oeste,MT,Médio,Empréstimo Consignado,Digital
103973,22,2129,301,93929,36,0.1992,13,3,0,F,Viúvo,Médio,Centro-Oeste,DF,Pequeno,Cartão de Crédito,Digital
103974,43,21519,745,22890,48,0.1014,10,2,1,F,Divorciado,Pós-graduação,Sudeste,RJ,Pequeno,Cartão de Crédito,Digital
103975,31,21342,791,140456,24,0.1557,3,2,2,F,Casado,Pós-graduação,Sul,SC,Pequeno,Financiamento Veículo,Digital
103976,28,26843,686,117575,12,0.1098,10,1,0,F,Casado,Pós-graduação,Sudeste,RJ,Pequeno,Crédito Pessoal,Digital
103977,32,9756,451,46050,60,0.1417,2,2,4,M,Casado,Superior,Centro-Oeste,DF,Médio,Cartão de Crédito,Agência
103978,33,16716,373,82157,12,0.2292,4,1,0,M,Solteiro,Fundamental,Centro-Oeste,MT,Grande,Crédito Pessoal,Digital
103979,60,28959,318,40419,12,0.2337,7,3,0,F,Solteiro,Pós-graduação,Sudeste,MG,Pequeno,Financiamento Veículo,Agência
103980,24,8191,591,44717,36,0.1816,7,4,2,F,Casado,Pós-graduação,Sudeste,SP,Grande,Cartão de Crédito,Agência
103981,36,4945,352,27809,24,0.1652,4,1,2,F,Divorciado,Médio,Sudeste,SP,Médio,Financiamento Veículo,Digital
103982,46,23269,662,73975,24,0.1404,7,2,0,M,Divorciado,Médio,Norte,PA,Médio,Financiamento Veículo,Parceiro
103983,65,15678,513,138436,60,0.1735,2,1,0,F,Divorciado,Fundamental,Sudeste,MG,Grande,Cartão de Crédito,Digital
103984,60,25148,325,42318,48,0.0822,12,2,0,F,Solteiro,Fundamental,Sul,RS,Grande,Empréstimo Consignado,Digital
103985,60,9705,669,131556,36,0.2234,2,2,1,Outro,Solteiro,Pós-graduação,Centro-Oeste,MS,Médio,Empréstimo Consignado,Agência
103986,44,29173,613,19819,48,0.1768,4,2,0,M,Divorciado,Pós-graduação,Sudeste,ES,Pequeno,Crédito Pessoal,Agência
103987,41,5459,553,114643,48,0.2182,9,1,2,M,Divorciado,Superior,Sudeste,MG,Grande,Cartão de Crédito,Digital
103988,25,13415,444,111759,36,0.2224,13,2,0,M,Solteiro,Fundamental,Nordeste,CE,Médio,Crédito Pessoal,Digital
