cliente_id,idade,renda_mensal,score_credito,valor,prazo,taxa,tempo_relacionamento,qtd_produtos_ativos,qtd_atrasos_12m,genero,estado_civil,escolaridade,regiao,uf,porte_municipio,tipo_produto,canal_aquisicao
100620,67,10184,803,147929,36,0.175,14,4,2,M,Solteiro,Fundamental,Sul,SC,Pequeno,Cartão de Crédito,Digital
100621,27,12673,640,17402,24,0.2022,8,1,1,M,Solteiro,Médio,Sudeste,ES,Médio,Crédito Pessoal,Parceiro
100622,35,14373,818,135701,24,0.0506,3,1,3,F,Viúvo,Fundamental,Sul,RS,Médio,Financiamento Veículo,Agência
100623,45,29586,393,15504,60,0.1408,7,3,0,M,Casado,Pós-graduação,Sudeste,RJ,Pequeno,Financiamento Veículo,Agência
100624,40,22326,331,21180,36,0.1486,12,1,0,F,Divorciado,Superior,Nordeste,BA,Pequeno,Cartão de Crédito,Digital
100625,43,24087,435,132368,60,0.2313,14,1,4,M,Solteiro,Fundamental,Sul,SC,Grande,Financiamento Veículo,Agência
100626,52,27315,505,145372,24,0.0673,3,2,3,F,Casado,Pós-graduação,Sudeste,SP,Grande,Cartão de Crédito,Agência
100627,54,29215,589,124392,48,0.0504,7,1,2,F,Divorciado,Médio,Nordeste,PE,Grande,Crédito Pessoal,Agência
100628,20,7391,655,143344,48,0.0695,4,4,2,M,Solteiro,Médio,Sudeste,SP,Pequeno,Crédito Pessoal,Agência
100629,58,29819,728,142521,36,0.2268,11,4,1,F,Casado,Superior,Sul,SC,Médio,Empréstimo Consignado,Digital
100630,22,23366,359,107078,36,0.0769,5,1,0,M,Viúvo,Fundamental,Centro-Oeste,MS,Médio,Empréstimo Consignado,Digital
100631,52,8586,799,118156,60,0.1045,13,1,0,M,Solteiro,Pós-graduação,Centro-Oeste,DF,Pequeno,Crédito Pessoal,Digital
100632,43,13412,519,7967,48,0.0892,1,1,0,F,Viúvo,Pós-graduação,Sudeste,SP,Médio,Cartão de Crédito,Digital
100633,21,26577,472,53635,12,0.0578,3,4,0,M,Divorciado,Superior,Nordeste,PE,Pequeno,Empréstimo Consignado,Parceiro
100634,66,14982,428,120409,12,0.1523,14,3,1,F,Divorciado,Pós-graduação,Sudeste,RJ,Pequeno,Empréstimo Consignado,Digital
100635,63,14386,360,19621,24,0.0955,14,2,0,M,Casado,Fundamental,Nordeste,BA,Pequeno,Financiamento Veículo,Digital
100636,60,6386,567,110886,12,0.0665,1,3,3,M,Solteiro,Superior,Sudeste,MG,Grande,Financiamento Veículo,Parceiro
100637,56,14606,357,61644,60,0.2126,9,3,2,M,Viúvo,Pós-graduação,Sudeste,RJ,Pequeno,Financiamento Veículo,Agência
100638,21,4987,575,52385,60,0.1473,10,2,0,M,Casado,Fundamental,Nordeste,PE,Grande,Empréstimo Consignado,Agência
100639,38,3472,605,11414,24,0.1857,6,2,1,F,Solteiro,Pós-graduação,Sul,PR,Médio,Empréstimo Consignado,Agência
100640,49,25465,406,82061,12,0.2398,9,1,0,M,Casado,Superior,Sudeste,MG,Pequeno,Crédito Pessoal,Digital
100641,55,21782,436,88555,48,0.146,5,4,0,M,Solteiro,Fundamental,Sul,SC,Grande,Crédito Pessoal,Agência
100642,63,6115,669,53427,12,0.1134,3,4,4,F,Casado,Fundamental,Norte,TO,Grande,Empréstimo Consignado,Agência
100643,60,8887,697,87517,36,0.1404,7,1,0,M,Casado,Superior,Nordeste,PE,Grande,Financiamento Veículo,Digital
100644,23,23063,852,9734,60,0.1265,6,3,3,F,Solteiro,Pós-graduação,Norte,AM,Grande,Empréstimo Consignado,Agência
100645,28,22014,569,137748,12,0.1498,6,1,0,F,Solteiro,Superior,Sudeste,SP,Grande,Financiamento Veículo,Agência
100646,59,15297,787,76131,48,0.167,11,4,0,F,Solteiro,Médio,Sudeste,ES,Pequeno,Empréstimo Consignado,Agência
100647,65,12978,661,5830,60,0.189,14,3,1,M,Divorciado,Médio,Norte,RO,Médio,Financiamento Veículo,Agência
100648,54,12781,465,128453,24,0.1697,12,1,0,M,Casado,Médio,Sudeste,ES,Médio,Cartão de Crédito,Digital
100649,55,2879,483,113434,36,0.061,7,2,0,M,Viúvo,Médio,Centro-Oeste,DF,Grande,Empréstimo Consignado,Digital
100650,46,15258,747,30611,24,0.0571,2,2,0,M,Casado,Superior,Centro-Oeste,MS,Médio,Cartão de Crédito,Digital
100651,25,29792,866,22884,48,0.1627,7,3,1,F,Casado,Médio,Sudeste,MG,Pequeno,Cartão de Crédito,Agência
100652,29,27511,402,8625,60,0.2179,3,1,0,M,Casado,Superior,Nordeste,MA,Grande,Empréstimo Consignado,Digital
100653,29,14638,813,52755,36,0.2096,1,3,4,M,Solteiro,Fundamental,Sudeste,ES,Pequeno,Cartão de Crédito,Digital
100654,69,28363,744,63679,36,0.1842,2,2,0,M,Divorciado,Pós-graduação,Sudeste,RJ,Pequeno,Financiamento Veículo,Digital
100655,48,15269,508,10960,24,0.1,6,1,2,M,Viúvo,Médio,Sudeste,RJ,Pequeno,Crédito Pessoal,Digital
100656,69,28681,611,81679,36,0.1577,3,3,1,M,Divorciado,Médio,Sul,RS,Pequeno,Financiamento Veículo,Agência
100657,43,10751,348,91871,60,0.1991,4,3,3,F,Viúvo,Médio,Sul,SC,Pequeno,Empréstimo Consignado,Digital
100658,41,25846,872,74853,24,0.1105,5,3,0,F,Viúvo,Médio,Sudeste,SP,Grande,Cartão de Crédito,Agência
100659,59,26853,705,106769,36,0.1234,8,2,0,M,Viúvo,Pós-graduação,Nordeste,MA,Pequeno,Cartão de Crédito,Digital
100660,36,27048,717,23402,12,0.0637,7,4,0,M,Viúvo,Superior,Norte,PA,Grande,Cartão de Crédito,Parceiro
100661,45,14749,724,40159,12,0.0603,10,1,1,F,Divorciado,Fundamental,Nordeste,BA,Grande,Cartão de Crédito,Agência
100662,26,17821,497,21942,36,0.0747,6,2,4,F,Viúvo,Médio,Sul,SC,Pequeno,Crédito Pessoal,Digital
100663,50,18125,864,38011,36,0.0668,1,4,1,M,Viúvo,Fundamental,Sul,PR,Pequeno,Crédito Pessoal,Digital
100664,34,19483,370,66484,12,0.0662,1,1,0,M,Divorciado,Fundamental,Sudeste,RJ,Pequeno,Cartão de Crédito,Agência
100665,47,12734,716,105084,48,0.1833,5,3,0,M,Casado,Médio,Nordeste,MA,Grande,Financiamento Veículo,Agência
100666,58,28164,825,136598,48,0.1372,1,4,0,M,Divorciado,Fundamental,Sul,SC,Médio,Empréstimo Consignado,Digital
100667,41,7025,401,19918,36,0.1597,5,1,1,F,Divorciado,Pós-graduação,Nordeste,PE,Grande,Crédito Pessoal,Agência
100668,21,1651,661,80804,24,0.0717,3,3,2,M,Solteiro,Médio,Sul,PR,Grande,Financiamento Veículo,Agência
100669,63,18213,302,129050,24,0.1771,3,1,0,F,Divorciado,Pós-graduação,Sudeste,RJ,Médio,Cartão de Crédito,Digital
100670,41,7182,617,23576,60,0.095,1,3,1,M,Solteiro,Pós-graduação,Nordeste,CE,Médio,Crédito Pessoal,Agência
100671,55,25119,374,15407,48,0.1766,9,1,0,F,Divorciado,Superior,Sudeste,MG,Grande,Financiamento Veículo,Parceiro
100672,43,15400,683,77460,36,0.2112,14,4,4,F,Viúvo,Pós-graduação,Sudeste,ES,Grande,Crédito Pessoal,Agência
100673,21,26526,493,98745,36,0.0746,9,3,0,F,Casado,Pós-graduação,Sul,SC,Grande,Crédito Pessoal,Digital
100674,42,3582,892,7435,24,0.2102,11,3,0,F,Viúvo,Fundamental,Norte,PA,Grande,Cartão de Crédito,Agência
100675,59,9032,790,1165,24,0.1468,1,2,1,M,Divorciado,Pós-graduação,Nordeste,BA,Pequeno,Cartão de Crédito,Digital
100676,47,27776,433,55187,48,0.1932,13,2,0,M,Divorciado,Superior,Norte,RO,Grande,Crédito Pessoal,Parceiro
100677,66,18493,719,5964,36,0.1848,7,2,0,F,Divorciado,Fundamental,Norte,RO,Pequeno,Crédito Pessoal,Agência
100678,23,19952,778,122017,60,0.1028,2,2,2,F,Viúvo,Médio,Sudeste,RJ,Grande,Empréstimo Consignado,Digital
100679,33,24154,695,50830,60,0.1554,1,3,0,F,Casado,Médio,Sul,SC,Pequeno,Crédito Pessoal,Agência
100680,62,14393,535,61182,12,0.1865,12,4,2,F,Solteiro,Fundamental,Nordeste,PE,Grande,Empréstimo Consignado,Digital
100681,56,12885,679,61529,60,0.0961,2,3,0,M,Viúvo,Médio,Sul,PR,Médio,Financiamento Veículo,Digital
100682,46,5379,783,101254,60,0.198,5,3,0,F,Divorciado,Fundamental,Norte,AM,Grande,Crédito Pessoal,Agência
100683,62,12135,811,40227,60,0.2249,14,4,0,F,Casado,Pós-graduação,Norte,AM,Pequeno,Empréstimo Consignado,Agência
100684,51,24913,432,105280,36,0.0842,7,1,0,M,Casado,Superior,Nordeste,MA,Pequeno,Financiamento Veículo,Agência
100685,57,26417,341,66334,60,0.0928,1,2,0,M,Divorciado,Pós-graduação,Centro-Oeste,MS,Pequeno,Empréstimo Consignado,Agência
100686,65,19612,422,99606,24,0.25,13,4,1,M,Solteiro,Fundamental,Sul,PR,Médio,Empréstimo Consignado,Digital
100687,23,15189,643,144741,12,0.1689,3,3,1,M,Solteiro,Pós-graduação,Sudeste,ES,Pequeno,Cartão de Crédito,Parceiro
100688,46,8674,302,137349,60,0.1663,5,1,0,M,Viúvo,Superior,Sudeste,MG,Médio,Empréstimo Consignado,Digital
100689,44,6777,315,113775,24,0.2001,10,3,0,F,Casado,Pós-graduação,Sudeste,RJ,Pequeno,Empréstimo Consignado,Digital
100690,66,15356,839,121145,36,0.1178,4,2,0,M,Viúvo,Fundamental,Nordeste,MA,Pequeno,Financiamento Veículo,Agência
100691,49,7781,654,132677,48,0.1406,1,2,2,M,Viúvo,Superior,Nordeste,BA,Médio,Empréstimo Consignado,Agência
100692,54,13519,865,97478,48,0.0731,5,4,0,M,Viúvo,Superior,Sudeste,RJ,Pequeno,Crédito Pessoal,Digital
100693,59,28667,527,52325,12,0.18,8,2,1,F,Divorciado,Médio,Sul,RS,Pequeno,Financiamento Veículo,Agência
100694,46,8270,865,138283,36,0.1398,9,3,4,M,Divorciado,Médio,Nordeste,MA,Médio,Crédito Pessoal,Digital
100695,54,10277,369,126653,60,0.0988,12,1,0,F,Divorciado,Superior,Norte,TO,Médio,Empréstimo Consignado,Digital
100696,64,23517,394,106256,12,0.1001,3,2,0,M,Divorciado,Fundamental,Nordeste,PE,Médio,Financiamento Veículo,Agência
100697,22,26459,346,141341,24,0.1444,6,2,0,F,Casado,Fundamental,Sudeste,MG,Grande,Crédito Pessoal,Agência
100698,58,26334,441,129658,12,0.2424,14,4,1,M,Solteiro,Superior,Nordeste,BA,Médio,Financiamento Veículo,Agência
100699,47,13171,764,78159,24,0.0512,11,1,1,M,Divorciado,Fundamental,Sul,RS,Médio,Financiamento Veículo,Agência
100700,35,19989,684,117844,48,0.1286,11,3,2,M,Viúvo,Fundamental,Sudeste,ES,Pequeno,Crédito Pessoal,Digital
100701,62,25032,751,4077,24,0.2124,4,1,0,M,Viúvo,Fundamental,Sudeste,SP,Grande,Cartão de Crédito,Agência
100702,44,26466,578,144561,24,0.1704,6,3,0,M,Viúvo,Fundamental,Centro-Oeste,GO,Pequeno,Financiamento Veículo,Agência
100703,31,27831,606,11195,12,0.2316,7,2,1,F,Viúvo,Fundamental,Sul,SC,Grande,Financiamento Veículo,Agência
100704,35,13374,652,42234,12,0.1672,7,3,0,M,Casado,Pós-graduação,Nordeste,PE,Grande,Empréstimo Consignado,Digital
100705,37,29090,758,35469,12,0.0632,11,3,1,M,Viúvo,Médio,Sudeste,ES,Médio,Empréstimo Consignado,Parceiro
100706,33,3965,834,63919,48,0.0946,9,3,2,F,Viúvo,Superior,Sudeste,RJ,Médio,Cartão de Crédito,Digital
100707,47,9671,475,101390,36,0.2191,5,2,0,F,Casado,Fundamental,Centro-Oeste,DF,Pequeno,Cartão de Crédito,Parceiro
100708,27,23059,426,62702,60,0.2051,12,2,1,M,Viúvo,Pós-graduação,Nordeste,MA,Grande,Crédito Pessoal,Agência
100709,51,25710,510,122860,36,0.18,5,2,1,F,Divorciado,Fundamental,Sudeste,ES,Médio,Empréstimo Consignado,Agência
100710,34,21637,825,101506,12,0.1008,6,3,0,F,Divorciado,Pós-graduação,Sudeste,SP,Grande,Financiamento Veículo,Digital
100711,61,10882,611,136533,60,0.0669,1,2,0,M,Divorciado,Médio,Nordeste,BA,Grande,Crédito Pessoal,Digital
100712,44,20954,529,30271,12,0.1542,1,1,0,F,Divorciado,Médio,Norte,TO,Médio,Crédito Pessoal,Agência
100713,39,3690,552,7878,36,0.2249,12,2,0,M,Divorciado,Médio,Norte,PA,Médio,Crédito Pessoal,Digital
100714,65,15556,473,36699,60,0.0855,1,1,0,F,Viúvo,Pós-graduação,Sul,PR,Médio,Cartão de Crédito,Digital
100715,58,8582,355,114342,12,0.1173,9,1,0,F,Solteiro,Fundamental,Sudeste,MG,Médio,Crédito Pessoal,Agência
100716,26,3246,870,142750,12,0.0547,4,3,0,F,Solteiro,Fundamental,Sudeste,MG,Pequeno,Financiamento Veículo,Digital
100717,44,2647,346,12493,24,0.1915,12,2,0,M,Casado,Fundamental,Nordeste,CE,Grande,Crédito Pessoal,Digital
100718,63,16385,459,28104,12,0.123,5,4,2,M,Divorciado,Fundamental,Centro-Oeste,MT,Médio,Financiamento Veículo,Digital
100719,32,12008,552,140714,60,0.1675,2,4,1,F,Solteiro,Fundamental,Sudeste,RJ,Médio,Cartão de Crédito,Agência
100720,30,22006,486,109941,48,0.177,11,1,0,F,Solteiro,Médio,Nordeste,MA,Grande,Financiamento Veículo,Digital
100721,23,29374,721,55034,24,0.0826,6,3,0,M,Casado,Superior,Sudeste,MG,Grande,Crédito Pessoal,Digital
100722,35,21515,394,42115,12,0.1784,8,4,2,M,Solteiro,Superior,Nordeste,CE,Pequeno,Crédito Pessoal,Digital
100723,33,11626,407,84873,12,0.1588,8,2,0,F,Viúvo,Fundamental,Sudeste,SP,Médio,Cartão de Crédito,Digital
100724,27,7381,539,115754,12,0.1175,2,4,0,F,Solteiro,Fundamental,Nordeste,PE,Pequeno,Cartão de Crédito,Digital
100725,22,6297,638,121363,36,0.1365,2,1,1,M,Casado,Pós-graduação,Sul,RS,Grande,Cartão de Crédito,Digital
100726,38,28066,537,63524,12,0.2088,1,3,1,M,Solteiro,Superior,Sudeste,MG,Médio,Financiamento Veículo,Agência
100727,48,27137,685,146999,36,0.0876,11,2,0,F,Solteiro,Médio,Sudeste,MG,Grande,Financiamento Veículo,Digital
100728,44,10420,431,43724,12,0.2433,8,4,0,M,Casado,Fundamental,Sul,PR,Médio,Financiamento Veículo,Digital
100729,65,13573,604,88989,48,0.2236,7,1,0,M,Divorciado,Pós-graduação,Sudeste,ES,Médio,Crédito Pessoal,Digital
100730,60,18330,695,56548,48,0.0628,4,4,0,M,Solteiro,Pós-graduação,Centro-Oeste,MS,Pequeno,Cartão de Crédito,Digital
100731,69,10868,690,64485,24,0.0663,10,3,0,F,Divorciado,Médio,Sul,SC,Médio,Crédito Pessoal,Digital
100732,24,24858,871,110838,24,0.1964,14,3,1,M,Casado,Médio,Nordeste,CE,Pequeno,Cartão de Crédito,Digital
100733,33,27077,614,145160,60,0.1865,6,1,0,F,Viúvo,Pós-graduação,Sudeste,SP,Pequeno,Cartão de Crédito,Digital
100734,59,26065,346,82901,48,0.2309,11,2,1,F,Solteiro,Fundamental,Sudeste,ES,Médio,Cartão de Crédito,Digital
100735,47,21573,455,149206,60,0.1076,11,2,0,Outro,Divorciado,Superior,Sudeste,RJ,Grande,Crédito Pessoal,Digital
100736,37,3156,623,95989,36,0.1747,10,1,0,F,Divorciado,Médio,Sudeste,SP,Médio,Empréstimo Consignado,Agência
100737,24,6737,514,65278,36,0.2221,1,2,0,F,Solteiro,Superior,Sudeste,ES,Pequeno,Financiamento Veículo,Parceiro
100738,28,6643,337,73999,36,0.0808,4,3,0,F,Solteiro,Pós-graduação,Nordeste,MA,Pequeno,Cartão de Crédito,Agência
100739,37,23859,509,130382,36,0.1488,11,4,0,M,Divorciado,Pós-graduação,Sudeste,RJ,Médio,Cartão de Crédito,Agência
100740,42,29360,686,147946,12,0.1034,12,3,1,M,Casado,Pós-graduação,Nordeste,PE,Pequeno,Financiamento Veículo,Digital
100741,68,12458,880,43400,36,0.1109,4,1,0,M,Solteiro,Fundamental,Nordeste,MA,Grande,Cartão de Crédito,Agência
100742,46,8201,703,43149,24,0.065,12,3,1,M,Divorciado,Fundamental,Nordeste,MA,Grande,Cartão de Crédito,Digital
100743,37,26527,836,87336,12,0.2121,10,4,0,F,Viúvo,Fundamental,Nordeste,MA,Pequeno,Crédito Pessoal,Digital
100744,48,19324,676,2004,24,0.239,11,4,0,F,Casado,Fundamental,Nordeste,MA,Médio,Cartão de Crédito,Agência
100745,42,14289,337,91247,60,0.1585,14,2,3,F,Solteiro,Pós-graduação,Nordeste,CE,Médio,Empréstimo Consignado,Agência
100746,50,10147,536,123853,60,0.188,4,3,4,F,Solteiro,Médio,Sudeste,ES,Grande,Crédito Pessoal,Agência
100747,44,16018,755,79320,60,0.0677,11,4,1,F,Viúvo,Médio,Nordeste,CE,Médio,Financiamento Veículo,Digital
100748,23,21898,440,133729,12,0.0742,5,1,0,M,Casado,Superior,Nordeste,BA,Médio,Cartão de Crédito,Parceiro
100749,60,22021,858,63605,12,0.2076,4,1,2,Outro,Viúvo,Fundamental,Sudeste,ES,Grande,Empréstimo Consignado,Agência
100750,58,18591,875,88679,24,0.0785,9,2,0,F,Divorciado,Fundamental,Sudeste,MG,Grande,Cartão de Crédito,Digital
100751,36,13874,377,22634,36,0.0765,14,4,0,F,Casado,Fundamental,Centro-Oeste,MT,Médio,Financiamento Veículo,Digital
100752,37,14570,737,42363,60,0.1697,1,3,1,F,Casado,Pós-graduação,Sudeste,SP,Médio,Crédito Pessoal,Digital
100753,37,11795,893,45237,48,0.222,13,2,4,M,Divorciado,Médio,Sul,PR,Médio,Cartão de Crédito,Agência
100754,27,20856,371,96571,36,0.1009,4,1,1,F,Viúvo,Fundamental,Sudeste,MG,Grande,Empréstimo Consignado,Digital
100755,39,5037,497,33505,60,0.0828,7,1,3,F,Viúvo,Fundamental,Sudeste,ES,Grande,Crédito Pessoal,Parceiro
100756,67,2301,583,105845,60,0.1038,12,1,0,F,Viúvo,Médio,Sudeste,MG,Grande,Empréstimo Consignado,Digital
100757,39,19635,478,130434,60,0.099,2,1,0,F,Divorciado,Fundamental,Nordeste,BA,Grande,Crédito Pessoal,Digital
100758,20,7499,536,83234,24,0.2119,8,3,0,M,Viúvo,Médio,Sudeste,SP,Pequeno,Financiamento Veículo,Digital
100759,23,25952,588,76708,60,0.0825,12,4,2,F,Divorciado,Médio,Sul,PR,Médio,Financiamento Veículo,Agência
100760,45,29633,365,11530,36,0.1559,9,1,0,F,Solteiro,Médio,Sudeste,RJ,Grande,Financiamento Veículo,Parceiro
100761,40,3695,625,84913,48,0.2268,6,4,0,M,Viúvo,Médio,Nordeste,CE,Grande,Cartão de Crédito,Digital
100762,40,17008,390,144069,60,0.1538,3,1,0,M,Solteiro,Fundamental,Sul,RS,Médio,Empréstimo Consignado,Digital
100763,65,2713,742,107729,60,0.1184,5,3,0,M,Viúvo,Médio,Sul,PR,Grande,Financiamento Veículo,Digital
100764,25,15108,407,117970,24,0.056,10,4,0,M,Solteiro,Médio,Sudeste,ES,Médio,Empréstimo Consignado,Digital
100765,25,28119,593,143581,36,0.0506,8,4,0,F,Solteiro,Médio,Sudeste,MG,Grande,Empréstimo Consignado,Digital
100766,50,9017,779,31092,36,0.1703,1,1,0,F,Solteiro,Fundamental,Nordeste,BA,Grande,Cartão de Crédito,Digital
100767,65,22009,622,18777,60,0.2433,1,4,1,F,Solteiro,Pós-graduação,Norte,TO,Pequeno,Financiamento Veículo,Agência
100768,43,23322,439,86249,24,0.1414,2,2,1,M,Viúvo,Médio,Sul,SC,Médio,Crédito Pessoal,Digital
100769,59,10908,467,89632,24,0.1791,7,3,2,F,Divorciado,Pós-graduação,Nordeste,PE,Grande,Crédito Pessoal,Agência
100770,34,23126,588,2380,24,0.1419,1,1,1,M,Casado,Pós-graduação,Sudeste,ES,Médio,Empréstimo Consignado,Digital
100771,52,2732,719,70702,24,0.2452,6,2,0,F,Divorciado,Superior,Centro-Oeste,GO,Pequeno,Empréstimo Consignado,Agência
100772,20,25610,419,70466,24,0.1984,14,1,0,M,Casado,Superior,Sul,SC,Médio,Cartão de Crédito,Digital
100773,56,16240,770,135396,60,0.2244,10,3,0,F,Casado,Pós-graduação,Nordeste,BA,Grande,Cartão de Crédito,Parceiro
100774,43,15119,429,58353,36,0.1386,5,2,0,F,Divorciado,Pós-graduação,Sudeste,MG,Médio,Empréstimo Consignado,Agência
100775,42,21668,327,6270,60,0.1882,3,4,3,M,Solteiro,Fundamental,Norte,TO,Médio,Financiamento Veículo,Digital
100776,54,26052,324,34373,24,0.1117,6,4,2,Outro,Viúvo,Pós-graduação,Sul,PR,Pequeno,Crédito Pessoal,Digital
100777,27,12199,674,106657,24,0.1062,7,4,0,M,Casado,Fundamental,Nordeste,MA,Grande,Crédito Pessoal,Parceiro
100778,20,24542,602,30346,12,0.1994,3,4,0,Outro,Divorciado,Fundamental,Norte,AM,Grande,Cartão de Crédito,Agência
100779,57,4455,326,46209,48,0.2499,2,4,2,M,Solteiro,Médio,Sudeste,RJ,Grande,Crédito Pessoal,Agência
100780,39,5960,533,20098,60,0.1238,1,3,0,M,Divorciado,Fundamental,Sudeste,RJ,Grande,Empréstimo Consignado,Agência
100781,32,6350,368,94056,60,0.1085,6,1,0,F,Divorciado,Pós-graduação,Centro-Oeste,DF,Médio,Financiamento Veículo,Parceiro
100782,38,21282,854,113268,36,0.2386,6,1,2,M,Solteiro,Médio,Sudeste,MG,Médio,Financiamento Veículo,Agência
100783,64,11101,426,97337,24,0.2345,2,4,3,F,Divorciado,Médio,Nordeste,BA,Pequeno,Crédito Pessoal,Digital
100784,54,18943,449,119549,12,0.1125,4,3,1,Outro,Divorciado,Fundamental,Norte,PA,Médio,Empréstimo Consignado,Digital
100785,53,10372,440,45813,60,0.1925,10,1,0,M,Solteiro,Superior,Sudeste,MG,Grande,Cartão de Crédito,Agência
100786,35,12229,867,125791,24,0.0583,2,4,1,F,Solteiro,Médio,Sudeste,RJ,Pequeno,Crédito Pessoal,Agência
100787,52,13894,682,24670,24,0.1725,7,3,0,F,Divorciado,Médio,Sul,PR,Grande,Cartão de Crédito,Digital
100788,68,14404,597,53925,36,0.0782,13,3,3,F,Viúvo,Médio,Sudeste,ES,Médio,Cartão de Crédito,Agência
100789,41,16272,487,108830,24,0.2042,2,3,0,M,Solteiro,Pós-graduação,Centro-Oeste,MT,Grande,Financiamento Veículo,Agência
100790,69,12382,641,18088,36,0.0799,11,1,0,M,Divorciado,Pós-graduação,Sul,RS,Médio,Cartão de Crédito,Digital
100791,33,4653,840,84119,60,0.1446,2,4,0,F,Divorciado,Pós-graduação,Norte,PA,Pequeno,Empréstimo Consignado,Digital
100792,41,16266,389,134796,48,0.1325,6,3,0,M,Divorciado,Fundamental,Centro-Oeste,MS,Pequeno,Crédito Pessoal,Digital
100793,25,18130,387,75728,36,0.0845,13,4,0,F,Viúvo,Superior,Sudeste,SP,Grande,Empréstimo Consignado,Agência
100794,44,23032,546,27780,12,0.2336,14,1,2,Outro,Divorciado,Pós-graduação,Sul,PR,Médio,Empréstimo Consignado,Digital
100795,54,21404,477,23943,60,0.1427,12,3,0,F,Casado,Superior,Sudeste,ES,Médio,Crédito Pessoal,Digital
100796,41,11504,732,111171,48,0.1675,2,2,1,F,Solteiro,Pós-graduação,Sudeste,MG,Pequeno,Crédito Pessoal,Digital
100797,48,6087,458,77386,12,0.1478,9,2,0,F,Casado,Superior,Sul,SC,Grande,Financiamento Veículo,Agência
100798,53,18214,641,33736,48,0.0899,5,3,1,M,Casado,Pós-graduação,Centro-Oeste,MT,Grande,Crédito Pessoal,Parceiro
100799,45,16196,572,102133,60,0.1094,12,3,0,F,Casado,Médio,Centro-Oeste,MS,Médio,Financiamento Veículo,Digital
100800,36,14502,550,13391,24,0.1113,9,1,0,F,Casado,Pós-graduação,Sudeste,RJ,Médio,Empréstimo Consignado,Agência
100801,34,21732,801,145894,48,0.0581,4,1,3,Outro,Divorciado,Fundamental,Sudeste,ES,Pequeno,Empréstimo Consignado,Digital
100802,21,12591,328,51747,12,0.1716,8,2,1,F,Divorciado,Pós-graduação,Centro-Oeste,DF,Grande,Crédito Pessoal,Digital
100803,44,2535,721,55948,60,0.1,3,3,4,F,Solteiro,Médio,Sudeste,RJ,Grande,Crédito Pessoal,Parceiro
100804,68,18943,836,89148,24,0.2259,13,4,1,F,Divorciado,Pós-graduação,Sudeste,ES,Médio,Financiamento Veículo,Parceiro
100805,54,13101,459,62788,36,0.108,6,2,0,F,Casado,Médio,Sudeste,RJ,Grande,Empréstimo Consignado,Digital
100806,48,2669,805,145808,36,0.2274,3,3,3,F,Divorciado,Superior,Sudeste,RJ,Médio,Empréstimo Consignado,Agência
100807,47,24063,774,126736,24,0.2008,10,3,2,M,Viúvo,Pós-graduação,Sudeste,RJ,Médio,Empréstimo Consignado,Digital
100808,37,8781,507,95468,60,0.0793,5,2,1,F,Viúvo,Pós-graduação,Norte,RO,Pequeno,Crédito Pessoal,Agência
100809,38,13335,314,53187,48,0.1196,3,2,0,F,Viúvo,Fundamental,Norte,RO,Pequeno,Cartão de Crédito,Agência
100810,52,5823,603,94194,48,0.2491,13,3,0,F,Solteiro,Superior,Sudeste,MG,Médio,Empréstimo Consignado,Parceiro
100811,63,20048,614,31532,60,0.0984,6,2,1,M,Solteiro,Superior,Sudeste,SP,Grande,Crédito Pessoal,Agência
100812,65,21070,716,57531,24,0.0929,9,1,2,M,Solteiro,Pós-graduação,Centro-Oeste,MT,Pequeno,Cartão de Crédito,Agência
100813,24,13354,602,37482,36,0.1791,7,4,4,M,Solteiro,Superior,Centro-Oeste,MT,Médio,Financiamento Veículo,Digital
100814,39,3339,819,109058,36,0.1688,4,2,0,F,Solteiro,Médio,Sudeste,MG,Médio,Financiamento Veículo,Parceiro
100815,58,19506,310,56191,60,0.1049,7,4,0,F,Divorciado,Fundamental,Sudeste,ES,Pequeno,Financiamento Veículo,Agência
100816,33,28906,618,79565,24,0.1165,10,4,1,F,Casado,Médio,Sul,SC,Pequeno,Crédito Pessoal,Agência
100817,21,10865,442,69961,24,0.1982,11,3,3,F,Casado,Pós-graduação,Nordeste,BA,Médio,Empréstimo Consignado,Digital
100818,60,19045,620,58147,48,0.1178,1,4,1,F,Casado,Médio,Sudeste,SP,Pequeno,Empréstimo Consignado,Digital
100819,24,4161,419,80087,60,0.1812,12,2,0,F,Casado,Superior,Norte,PA,Médio,Empréstimo Consignado,Digital
100820,35,20791,463,119877,36,0.1233,5,3,2,M,Casado,Superior,Sul,PR,Pequeno,Cartão de Crédito,Parceiro
100821,41,21268,552,109294,60,0.2316,2,3,0,F,Viúvo,Superior,Nordeste,BA,Grande,Empréstimo Consignado,Agência
100822,40,6978,615,108839,24,0.0992,5,3,3,F,Divorciado,Fundamental,Nordeste,BA,Pequeno,Cartão de Crédito,Digital
100823,49,28763,340,16168,36,0.2473,11,2,0,M,Viúvo,Pós-graduação,Sudeste,MG,Grande,Financiamento Veículo,Digital
100824,37,9069,484,93550,60,0.1185,13,2,0,F,Divorciado,Pós-graduação,Centro-Oeste,DF,Médio,Cartão de Crédito,Digital
100825,37,4438,569,95112,60,0.1652,1,4,0,F,Viúvo,Pós-graduação,Sudeste,ES,Médio,Crédito Pessoal,Agência
